fecha,banco,indice_ev_individual,indice_ev_grupal,indice_cartera_normal,indice_cartera_subestandar,indice_cartera_incumplimiento
2021-05-01,Banco BTG Pactual Chile,2.4014284761512585,,0.9481074072715827,6.9680399626908835,43.50053151659523
2021-05-01,Banco Bice,1.791323418993122,0.5891482524017216,0.5740233226189193,4.911138313057628,36.704075928389805
2021-05-01,Banco Consorcio,2.8183372041637775,0.4960454625737712,0.6332904792657376,4.557389695367864,37.87160994657632
2021-05-01,Banco Falabella,0.08501794823351597,4.0011053018736735,2.4686413694255847,,29.109661926446257
2021-05-01,Banco Internacional,1.934750752376012,1.9735915564870719,1.0002324842418227,3.3595713794459123,14.794252294840962
2021-05-01,Banco Ripley,,8.165773131626088,4.882216523770203,,34.56181983782087
2021-05-01,Banco Santander-Chile,2.591137126082147,2.659206738046254,0.8949026226592559,4.986424662730178,37.63658871576158
2021-05-01,Banco Security,2.0841808381491522,2.3050762083067755,0.691201131711693,1.4379943820704078,23.976234263261254
2021-05-01,Banco de Chile,1.6399698427990956,2.2672805686106487,1.0942254188342302,2.984877913986222,29.79092493484702
2021-05-01,Banco de Crédito e Inversiones,1.6172692753116131,2.4613625558823147,0.6699973326788482,3.911214705815709,28.993874953870957
2021-05-01,Banco del Estado de Chile,2.561522006407523,3.2034396280218465,1.2183634894719721,6.793160398282819,21.136620960575154
2021-05-01,Banco do Brasil S.A.,1.472583226196248,,1.401999036671584,,1.9999999999999998
2021-05-01,"Bank of China, Agencia en Chile",,,,,
2021-05-01,"China Construction Bank, Agencia en Chile",1.3205323153397601,,1.3205323153397601,,
2021-05-01,Fuente: Comisión para el Mercado Financiero de Chile - Bancos e Instituciones Financieras,,,,,
2021-05-01,HSBC Bank (Chile),10.790705945550908,0.4000005026523522,4.776406497588996,7.134092815165115,65.0
2021-05-01,Itaú Corpbanca,3.1223724798956773,2.268730653294381,0.8999718009019374,10.369305434026096,26.681224364476147
2021-05-01,"JP Morgan Chase Bank, N.A.",,,,,
2021-05-01,Scotiabank Chile,1.7088150170570038,1.2216408237219274,0.6378104998736726,8.872156078240936,25.77945705306453
2021-06-01,Banco BTG Pactual Chile,2.4502289637285966,,0.9700709994392192,5.871250572760303,32.65870423750854
2021-06-01,Banco Bice,1.6940374476650855,0.5764366590184067,0.5818664338021696,4.62335071675768,33.8450202832855
2021-06-01,Banco Consorcio,2.9020055828851463,0.4599367845461961,0.6509914016725893,5.042801189276284,39.097761407975995
2021-06-01,Banco Falabella,0.08253270358379508,3.831237610006127,2.377192945834963,,28.70272657304549
2021-06-01,Banco Internacional,1.845207506862392,1.9837554806157707,1.0224819575812238,4.1306381243237755,10.445631347610028
2021-06-01,Banco Ripley,,8.009095095794812,4.827373431508522,,34.30004809244955
2021-06-01,Banco Santander-Chile,2.627315263359179,2.629407986315285,0.8999325688164602,4.959668415213461,37.40934649053792
2021-06-01,Banco Security,2.206994325777853,2.2895492998887037,0.7032354455921345,1.4388864317897194,24.33231531407134
2021-06-01,Banco de Chile,1.6314128908189147,2.2311413770286554,1.073430432598101,2.90870259271675,30.038218415552407
2021-06-01,Banco de Crédito e Inversiones,1.7032061630206687,2.417724270205483,0.6643745636384751,2.9025729179829294,28.288448352814576
2021-06-01,Banco del Estado de Chile,2.5133047063539027,3.1512745030807836,1.1944515177723876,6.722158029853145,21.37974846483318
2021-06-01,Banco do Brasil S.A.,1.2617414470914456,,1.1387133351845624,,2.0000000000000004
2021-06-01,"Bank of China, Agencia en Chile",,,,,
2021-06-01,"China Construction Bank, Agencia en Chile",1.400960858185346,,1.400960858185346,,
2021-06-01,Fuente: Comisión para el Mercado Financiero de Chile - Bancos e Instituciones Financieras,,,,,
2021-06-01,HSBC Bank (Chile),5.993540636121718,0.4000026273071554,5.439952489479424,6.838089179300305,
2021-06-01,Itaú Corpbanca,3.148000868884146,2.1796005337085376,0.8904333853599868,10.432893023643345,26.633433688637336
2021-06-01,"JP Morgan Chase Bank, N.A.",,,,,
2021-06-01,Scotiabank Chile,1.640566865642213,1.2049969074115612,0.6367878952466364,8.512436459068047,25.18798642966611
2021-07-01,Banco BTG Pactual Chile,2.20092073838676,,0.963499269848575,7.137589090584728,27.436188840838742
2021-07-01,Banco Bice,1.7096121944506142,0.5660987814002615,0.5753636668214579,4.935928513179705,35.07443910239463
2021-07-01,Banco Consorcio,2.9107514541262334,0.4434151229519947,0.6435993757009584,5.306714507740836,39.03845131429566
2021-07-01,Banco Falabella,0.08249881384833228,3.781139225407454,2.3850846780681785,,28.578745270798407
2021-07-01,Banco Internacional,1.825567197891588,1.949421420525314,0.9803794990078653,4.207477747025189,10.053242731845328
2021-07-01,Banco Ripley,,7.5885456852204936,4.534840783471687,,34.177660763324
2021-07-01,Banco Santander-Chile,2.401747061355539,2.5825762944392436,0.9030369108598557,5.2526475864448345,36.23750380300411
2021-07-01,Banco Security,2.3250726962117416,2.246647843310585,0.7107614595101014,1.0107143596180563,25.777501899294
2021-07-01,Banco de Chile,1.6083307227853105,2.1937702843562823,1.0617501709352994,2.448878876780353,30.030716048078045
2021-07-01,Banco de Crédito e Inversiones,1.6226833499810234,2.3497010469080393,0.6488547716221504,2.781522279919479,28.04935634737049
2021-07-01,Banco del Estado de Chile,2.554122057846726,3.1069769309708857,1.1945179359352842,7.232862487870719,21.471187099032967
2021-07-01,Banco do Brasil S.A.,1.705098413429625,,1.6020934489018364,,2.0
2021-07-01,"Bank of China, Agencia en Chile",,,,,
2021-07-01,"China Construction Bank, Agencia en Chile",1.1456270984238417,,1.1456270984238417,,
2021-07-01,Fuente: Comisión para el Mercado Financiero de Chile - Bancos e Instituciones Financieras,,,,,
2021-07-01,HSBC Bank (Chile),5.570976227940049,0.3999989648252083,5.105385743803732,6.479205371357133,
2021-07-01,Itaú Corpbanca,3.189406856725179,2.114193408164651,0.8798916046807572,10.852686348521532,26.946418129447142
2021-07-01,"JP Morgan Chase Bank, N.A.",,,,,
2021-07-01,Scotiabank Chile,1.6485281748673968,1.1737225559499544,0.631472973909628,8.528754732501561,25.671463445933547
2021-08-01,Banco BTG Pactual Chile,2.407262793542776,,0.9788927722047344,3.8321596418511565,29.778098488528116
2021-08-01,Banco Bice,1.720868979608547,0.5518664076184608,0.5884883758688519,4.626203825393773,35.11235107268535
2021-08-01,Banco Consorcio,2.94023685676785,0.4209289069507612,0.6602894030958233,5.340456063369009,38.758635627583324
2021-08-01,Banco Falabella,0.08249037265902714,3.725797454115249,2.3820788901909293,,28.788970144488157
2021-08-01,Banco Internacional,1.7722210714706228,1.9459410860297282,0.9429647723538834,4.12762115985746,9.674712827892527
2021-08-01,Banco Ripley,,7.286576202082988,4.4368256175559955,,35.145124235338265
2021-08-01,Banco Santander-Chile,2.428896931465606,2.539675477806177,0.9098133516151337,4.934692221244287,36.182618230864215
2021-08-01,Banco Security,2.3296369607851624,2.1463641191283425,0.7112763319476648,1.0217398536728892,26.278448548190635
2021-08-01,Banco de Chile,1.614111774822816,2.138485640232347,1.060251323989481,2.3505618212889012,29.849194522108036
2021-08-01,Banco de Crédito e Inversiones,1.6514257331025517,2.2455060753377434,0.6384142518141759,2.68869014722925,28.06653712796769
2021-08-01,Banco del Estado de Chile,2.5348832089735835,3.1813786876435866,1.259069270755557,6.989465139642166,21.517667609024326
2021-08-01,Banco do Brasil S.A.,,,,,
2021-08-01,"Bank of China, Agencia en Chile",,,,,
2021-08-01,"China Construction Bank, Agencia en Chile",1.1100766879459618,,1.1100766879459618,,
2021-08-01,Fuente: Comisión para el Mercado Financiero de Chile - Bancos e Instituciones Financieras,,,,,
2021-08-01,HSBC Bank (Chile),5.4808883223286475,0.40000012185730593,5.021938169490888,6.447503889287545,
2021-08-01,Itaú Corpbanca,3.1986068355437594,2.1178893427302103,0.8674902365379572,10.350772857828797,27.30121641635718
2021-08-01,"JP Morgan Chase Bank, N.A.",,,,,
2021-08-01,Scotiabank Chile,1.6417798903137573,1.1532607664247205,0.6289752332293288,8.724996746857821,25.96976947713291
2021-09-01,Banco BTG Pactual Chile,2.293889196798496,,1.0115818661455867,5.077417823278292,28.736809133298646
2021-09-01,Banco Bice,1.7500574963856237,0.5368456480859929,0.5906690025796335,4.82364781839261,35.39224059076466
2021-09-01,Banco Consorcio,3.034487452547021,0.4191546017273254,0.6596828042908899,4.6361181171059584,38.66878560134677
2021-09-01,Banco Falabella,0.08251231154625213,3.647396692959848,2.366574827518124,,28.298323677414544
2021-09-01,Banco Internacional,1.9127117480482778,1.9539418706750113,0.9538994361063747,2.7849188101050903,16.14056403871487
2021-09-01,Banco Ripley,,7.033065938797916,4.429546961892191,,34.18999337476966
2021-09-01,Banco Santander-Chile,2.449589944981649,2.5189905820740535,0.9201616440233833,4.881949997036571,36.47979662898334
2021-09-01,Banco Security,2.307103195038387,2.0795685518566978,0.7256820847452334,1.0300881581893537,26.57990017958695
2021-09-01,Banco de Chile,1.5931746413541028,2.0877025408186842,1.056942230854283,2.438702773249207,29.51325023242824
2021-09-01,Banco de Crédito e Inversiones,1.6392748012388734,2.1721075725510914,0.6371690870472319,2.7950538625970065,27.95016041755767
2021-09-01,Banco del Estado de Chile,2.5661677029118057,3.1384875777000505,1.259335407802747,6.821013997907276,21.695068418368326
2021-09-01,Banco do Brasil S.A.,,,,,
2021-09-01,"Bank of China, Agencia en Chile",,,,,
2021-09-01,"China Construction Bank, Agencia en Chile",1.182219748187981,,1.182219748187981,,
2021-09-01,Fuente: Comisión para el Mercado Financiero de Chile - Bancos e Instituciones Financieras,,,,,
2021-09-01,HSBC Bank (Chile),5.484590912693949,0.40000003321457667,4.996487597255344,6.625730916253573,
2021-09-01,Itaú Corpbanca,3.2220056115753737,2.0664399614759383,0.8872334087598971,10.433026436338363,27.250072757624444
2021-09-01,"JP Morgan Chase Bank, N.A.",,,,,
2021-09-01,Scotiabank Chile,1.6449945062703026,1.1492360870034075,0.6368157394984862,8.470045205466311,26.4713516278572
2021-10-01,Banco BTG Pactual Chile,2.720150444414192,,1.0990008812550545,5.1298827719129445,41.068957635118444
2021-10-01,Banco Bice,1.754639035843121,0.5447649347213972,0.5954809711244057,5.125635477923553,34.93553049581884
2021-10-01,Banco Consorcio,3.5413393169331018,0.4120167105458795,0.6717775954084156,4.845753018609389,49.64069547231896
2021-10-01,Banco Falabella,,3.5992059922417075,2.3887941094400365,,27.857401936620956
2021-10-01,Banco Internacional,2.0433547348170165,1.9581949853783853,0.9523185518807794,2.7633733991106006,19.176408820787387
2021-10-01,Banco Ripley,,7.029357259916908,4.654009879437497,,33.83220379305144
2021-10-01,Banco Santander-Chile,2.5032716343469548,2.4869172124758827,0.9284325069921773,3.8554947626357388,37.17964606339064
2021-10-01,Banco Security,2.3121657928224155,2.0372628295217137,0.7167919336039784,1.2884323640092914,26.42257665214406
2021-10-01,Banco de Chile,1.5251152676616186,2.1006452133555165,1.047915175722989,2.4169471756200385,29.811657807079754
2021-10-01,Banco de Crédito e Inversiones,1.6740754766086021,2.136534615330836,0.6562949608807467,3.055905019568161,27.98003928827415
2021-10-01,Banco del Estado de Chile,2.6666830013495093,3.1139466307637256,1.2340104497255988,7.214395005418947,22.50551988406797
2021-10-01,Banco do Brasil S.A.,,,,,
2021-10-01,"Bank of China, Agencia en Chile",,,,,
2021-10-01,"China Construction Bank, Agencia en Chile",1.1667702985877546,,1.1667702985877546,,
2021-10-01,Fuente: Comisión para el Mercado Financiero de Chile - Bancos e Instituciones Financieras,,,,,
2021-10-01,HSBC Bank (Chile),5.227341242417353,0.3999989244650598,4.570577357013273,6.966272342731653,
2021-10-01,Itaú Corpbanca,3.137380642591534,2.0433585065361535,0.8663391775187814,10.088172836380052,27.045279876398027
2021-10-01,"JP Morgan Chase Bank, N.A.",,,,,
2021-10-01,Scotiabank Chile,1.2990648477894826,1.1465198198105537,0.6363398657413476,8.316478703332637,22.77643017430352
2021-11-01,Banco BTG Pactual Chile,2.770253202873111,,0.994800678528991,5.639981413348266,29.52744407443153
2021-11-01,Banco Bice,1.9972270456999797,0.4975941036963441,0.5926137501382519,5.2196274593431715,41.3464735399599
2021-11-01,Banco Consorcio,3.7034589751415976,0.4080168591681844,0.6724844881586404,4.893768986921849,53.66546372646057
2021-11-01,Banco Falabella,,3.646739455306437,2.468837095616484,,27.64923214958644
2021-11-01,Banco Internacional,1.5755433551941926,1.935225522544703,0.8931534356273428,2.989178564507083,10.092827369902338
2021-11-01,Banco Ripley,,6.974701539244697,4.731359503287371,,32.28666085327048
2021-11-01,Banco Santander-Chile,2.526908639866043,2.479579587420015,0.94232311306396,3.735976087934656,37.21948960468866
2021-11-01,Banco Security,2.311434363990917,2.0080555883247286,0.6865809393670018,1.71232501573566,27.11057738043384
2021-11-01,Banco de Chile,1.527733350974057,2.119500561663712,1.0677434584520424,2.460907590761325,29.989384922009737
2021-11-01,Banco de Crédito e Inversiones,1.711117764003396,2.0928640155189053,0.6530824715957723,3.023798788511703,28.474568566560954
2021-11-01,Banco del Estado de Chile,2.6214582324181763,3.0435176647365982,1.2434568509344954,7.445570516356229,21.904620527078368
2021-11-01,Banco do Brasil S.A.,,,,,
2021-11-01,"Bank of China, Agencia en Chile",,,,,
2021-11-01,"China Construction Bank, Agencia en Chile",1.1680598682560372,,1.1680598682560372,,
2021-11-01,Fuente: Comisión para el Mercado Financiero de Chile - Bancos e Instituciones Financieras,,,,,
2021-11-01,HSBC Bank (Chile),5.420955103950218,0.4000001473157404,4.402366385485715,8.396061376043889,
2021-11-01,Itaú Corpbanca,3.1575673865360177,2.016914069341463,0.8745196279823451,3.9605675451157216,27.855134435389246
2021-11-01,"JP Morgan Chase Bank, N.A.",,,,,
2021-11-01,Scotiabank Chile,1.3351214216290657,1.1322060546186228,0.6394487340816699,8.235898669965461,23.417508832336452
2021-12-01,Banco BTG Pactual Chile,2.7302957010758417,,1.071147244250753,5.941259308016619,29.54310664768922
2021-12-01,Banco Bice,2.104664650272613,0.508655013182747,0.6062508703774847,5.166490839997787,43.58577878799481
2021-12-01,Banco Consorcio,3.5455944189031245,0.40651547067354665,0.6599696856420545,4.970456065562582,55.94655829622604
2021-12-01,Banco Falabella,,3.6632642886509976,2.4889679049503433,,27.844899249447476
2021-12-01,Banco Internacional,1.5036714583571031,1.9321479114063411,0.940181486594732,2.937436002138553,8.069185309289498
2021-12-01,Banco Ripley,,7.097265471055218,4.935601894478807,,31.39985011309827
2021-12-01,Banco Santander-Chile,2.5324467314329406,2.465528899504859,0.9525671514230153,3.683230327922524,36.82167950301098
2021-12-01,Banco Security,2.4555271903011824,1.9438834561799945,0.6967180188940565,1.9546862016891078,27.80397701998266
2021-12-01,Banco de Chile,1.5084756247016442,2.2475559564865684,1.0506717962188363,3.096360689313069,33.21939601741381
2021-12-01,Banco de Crédito e Inversiones,1.7189829274359592,2.08075669602598,0.6747461063441904,2.8143220700144504,28.523380915463783
2021-12-01,Banco del Estado de Chile,2.656937866148722,3.017678065145716,1.2380980330446127,7.482558797906881,21.868527853737344
2021-12-01,Banco do Brasil S.A.,,,,,
2021-12-01,"Bank of China, Agencia en Chile",,,,,
2021-12-01,"China Construction Bank, Agencia en Chile",1.0993377654826748,,1.0993377654826748,,
2021-12-01,Fuente: Comisión para el Mercado Financiero de Chile - Bancos e Instituciones Financieras,,,,,
2021-12-01,HSBC Bank (Chile),5.94816227032315,0.4000000918213254,5.131929367713489,8.536548905350122,
2021-12-01,Itaú Corpbanca,3.1873297702569374,1.9988373951692766,0.887770873468183,3.5749897696022757,28.216017051975605
2021-12-01,"JP Morgan Chase Bank, N.A.",,,,,
2021-12-01,Scotiabank Chile,1.356075807407385,1.1387931088655807,0.6521521633779079,8.067785359877334,23.67759986154842
2022-01-01,Banco BTG Pactual Chile,2.8374494250459588,,1.1952166826280783,5.91675866292671,29.539358236410447
2022-01-01,Banco Bice,2.0561972003220785,0.5025795516214312,0.6024955627769817,5.269312884612941,42.51945497700212
2022-01-01,Banco Consorcio,3.5340986166148114,0.42282792970942285,0.6417242754097205,4.841726446348947,56.06492106111445
2022-01-01,Banco Falabella,,3.7019473469200412,2.527847714793338,,28.110970121979488
2022-01-01,Banco Internacional,1.5421020380459962,1.9431636891814992,0.9455464117706872,3.0979000907984644,7.883186733717309
2022-01-01,Banco Ripley,,7.0308765714094115,4.8945886043216476,,31.227673550423457
2022-01-01,Banco Santander-Chile,2.504977827585775,2.4870286377029274,0.9663325068956627,3.6209714975138767,36.59046653285665
2022-01-01,Banco Security,2.5242402418117478,2.0748647306287182,0.6971862488956452,2.3313006158477747,28.6500757625524
2022-01-01,Banco de Chile,1.5489092932998534,2.2814876540326607,1.1067557349289359,3.0664896629562612,32.36908010024452
2022-01-01,Banco de Crédito e Inversiones,1.5286325206757188,2.0315846925861814,0.66203376486971,2.9036964799412273,28.150811169171426
2022-01-01,Banco del Estado de Chile,2.53669490935816,3.0180921486512475,1.2188298068267294,7.43705416841422,21.799657509373215
2022-01-01,"Bank of China, Agencia en Chile",0.21875000000000003,,0.21875000000000003,,
2022-01-01,"China Construction Bank, Agencia en Chile",1.0398204893242,,1.0398204893242,,
2022-01-01,Fuente: Comisión para el Mercado Financiero de Chile - Bancos e Instituciones Financieras,,,,,
2022-01-01,HSBC Bank (Chile),5.57075550699802,0.4,4.752047291119908,8.590199181670185,
2022-01-01,Itaú Corpbanca,3.066072037814595,2.129594946836459,0.8942778973662681,3.206014684244364,28.049532605034177
2022-01-01,"JP Morgan Chase Bank, N.A.",,,,,
2022-01-01,Scotiabank Chile,1.3638076147477247,1.1309724033556487,0.6477222442170746,7.915200551605625,23.946197480577275
2022-02-01,Banco BTG Pactual Chile,2.872472218185972,,1.1834787246748568,6.2607474120637745,29.524547134638045
2022-02-01,Banco Bice,2.049353839915512,0.509941580122838,0.6126414685617549,5.310847351584134,42.20664780634199
2022-02-01,Banco Consorcio,3.54486379823023,0.43795058831359934,0.6342395808660914,5.130214026080954,58.107815153248886
2022-02-01,Banco Falabella,,3.877169400607626,2.7125305530708674,,28.246720835966876
2022-02-01,Banco Internacional,1.6123232895859085,1.9399525089159444,0.9415796539740307,3.39104303876498,8.310068764015067
2022-02-01,Banco Ripley,,7.163624387736692,5.069025047785633,,30.677007397698198
2022-02-01,Banco Santander-Chile,2.4842999747141676,2.52040216284246,0.9827854525033283,3.6462298595593903,36.911264400672685
2022-02-01,Banco Security,2.5897895624713105,2.0782131967667983,0.7058215667065764,1.8762408949963079,30.055737186130553
2022-02-01,Banco de Chile,1.5713878229355802,2.2916901257667606,1.1247086481932658,2.945741428261757,32.19595900687394
2022-02-01,Banco de Crédito e Inversiones,1.495354961323948,2.0406439228270465,0.6752734809316459,2.8348874618990165,28.30074993770032
2022-02-01,Banco del Estado de Chile,2.73059688907864,3.0502617217960695,1.284366141211244,7.322525273019393,21.967268925221013
2022-02-01,"Bank of China, Agencia en Chile",,,,,
2022-02-01,"China Construction Bank, Agencia en Chile",1.0733973567617157,,1.0733973567617157,,
2022-02-01,Fuente: Comisión para el Mercado Financiero de Chile - Bancos e Instituciones Financieras,,,,,
2022-02-01,HSBC Bank (Chile),5.867165434575909,0.39999877744707113,4.929995389413367,9.087138368828166,
2022-02-01,Itaú Corpbanca,3.0102641368001772,2.1679788701059275,0.9060471467588042,3.06457380549088,27.912725974326687
2022-02-01,"JP Morgan Chase Bank, N.A.",1.7500000000000002,,1.7500000000000002,,
2022-02-01,Scotiabank Chile,1.3447043254115296,1.154141745992218,0.650090478685711,7.761340170826185,23.865527968048294
2022-03-01,Banco BTG Pactual Chile,2.8809078827540584,,1.0778432482959912,6.1820613605073325,32.03444005878244
2022-03-01,Banco Bice,1.9828746120698575,0.5147708958574615,0.5937435456948756,5.534677437197086,40.709589717106844
2022-03-01,Banco Consorcio,3.5398038292298795,0.4390867439281589,0.6430569500491644,5.113529764371676,59.4013369582696
2022-03-01,Banco Falabella,,4.088513077015911,2.9090368460954323,,28.66065181068403
2022-03-01,Banco Internacional,1.6738839346027885,1.9452585958616837,1.0074521932378273,3.631323158354368,8.026016720392816
2022-03-01,Banco Ripley,,7.359085008934968,5.250926388365866,,31.219086150273114
2022-03-01,Banco Santander-Chile,2.441534155968242,2.5416190930441664,0.9290323418870992,3.483668194824918,38.29761319634935
2022-03-01,Banco Security,2.6617243125147914,1.95708256588479,0.7012351460673005,1.9810992363211317,29.931633951143006
2022-03-01,Banco de Chile,1.5675328886042665,2.205347320023512,1.1124226475361778,2.7974715984511436,34.071512914822875
2022-03-01,Banco de Crédito e Inversiones,1.4634221533103637,2.028820181672902,0.6684936642050818,2.807372338214405,28.44290289991417
2022-03-01,Banco del Estado de Chile,2.719729458921217,3.0420021901285605,1.251114988355604,7.895847305391046,21.99968360114621
2022-03-01,"Bank of China, Agencia en Chile",0.21875000000000003,,0.21875000000000003,,
2022-03-01,"China Construction Bank, Agencia en Chile",1.10468241253912,,1.10468241253912,,
2022-03-01,Fuente: Comisión para el Mercado Financiero de Chile - Bancos e Instituciones Financieras,,,,,
2022-03-01,HSBC Bank (Chile),5.7049676755205,0.39999935774475703,4.8126114297230975,9.007157633962908,
2022-03-01,Itaú Corpbanca,2.9627289776603023,2.1623058313739967,0.9021272153799729,2.946486590273121,27.940266776884542
2022-03-01,"JP Morgan Chase Bank, N.A.",3.8247466419838805,,3.8247466419838805,,
2022-03-01,Scotiabank Chile,1.3196822313591532,1.1396530236221578,0.6577362399035053,7.645621068675408,23.33496541670836
2022-04-01,Banco BTG Pactual Chile,2.701680241350588,,1.0038851134424156,5.862566051381798,32.03090171658368
2022-04-01,Banco Bice,2.045093885203574,0.5092031790207511,0.6105435842921126,5.487979809621972,40.97408934097429
2022-04-01,Banco Consorcio,3.709083085943879,0.43863216972608343,0.6410416487123517,5.803309640316028,60.89535387145634
2022-04-01,Banco Falabella,,4.346164231824545,3.1047728292865977,,29.400690720347
2022-04-01,Banco Internacional,1.5128689095374257,1.9687895583741903,1.0129991810480565,2.6551843459938342,8.121977884108318
2022-04-01,Banco Ripley,,7.543927515542277,5.419584306275111,,31.653329384366018
2022-04-01,Banco Santander-Chile,2.4837151944752995,2.5308745071085434,0.9541286313857333,3.3507217967686533,37.55128392268275
2022-04-01,Banco Security,2.732534858952574,1.9513041709095957,0.7309039336328428,2.0673072461155817,30.53900301665674
2022-04-01,Banco de Chile,1.5785020777140668,2.243445772245065,1.1181072854369563,6.314241639617424,34.27309418805824
2022-04-01,Banco de Crédito e Inversiones,1.3946433578657624,2.05799400515397,0.6894513736617982,2.5695939064532682,28.382492016483944
2022-04-01,Banco del Estado de Chile,2.7253688956145283,3.0733294189333717,1.2656806481018559,7.72472357992439,22.00467110093811
2022-04-01,"Bank of China, Agencia en Chile",0.21875000460964814,,0.21875000460964814,,
2022-04-01,"China Construction Bank, Agencia en Chile",1.0785291711092535,,1.0785291711092535,,
2022-04-01,Fuente: Comisión para el Mercado Financiero de Chile - Bancos e Instituciones Financieras,,,,,
2022-04-01,HSBC Bank (Chile),5.5728049779335365,0.399997317440693,4.730541347254022,8.960881901983345,
2022-04-01,Itaú Corpbanca,2.9143451911765883,2.2064270581999024,0.9209831983119827,3.0950915047435483,27.375049722822027
2022-04-01,"JP Morgan Chase Bank, N.A.",1.7500000000000002,,1.7500000000000002,,
2022-04-01,Scotiabank Chile,1.359908213324478,1.170519827152526,0.6718572428227053,7.325554906872164,23.73566885304042
2022-05-01,Banco BTG Pactual Chile,2.637527287578426,,0.9886478464586332,5.549203196875258,32.021728473259294
2022-05-01,Banco Bice,1.3382457485250572,0.5069580816841954,0.6068902231051784,5.076087041542415,22.51398922259871
2022-05-01,Banco Consorcio,3.293054900504564,0.45260569836933684,0.6322169623465556,4.430934601953916,60.68483970813345
2022-05-01,Banco Falabella,,4.523982971183213,3.1692659689460627,,30.627812256417403
2022-05-01,Banco Internacional,1.4903964904856795,1.968294310504735,0.9568050055127157,2.780735913768141,7.957420657300411
2022-05-01,Banco Ripley,,7.881663804235559,5.605060950345948,,33.08625907375842
2022-05-01,Banco Santander-Chile,2.4799457579783097,2.5470529535604594,0.9538256950871751,3.1703483420629825,37.28020189278972
2022-05-01,Banco Security,2.396737887846416,1.8865722059094228,0.7452986820845943,1.8896835402079581,27.73150531786041
2022-05-01,Banco de Chile,1.592492968646786,2.2691037273182726,1.1369297463189223,6.202736120881788,34.260534107256206
2022-05-01,Banco de Crédito e Inversiones,1.5126020011339218,2.0694087742027127,0.6577780335991579,4.173355983254068,29.411852693628177
2022-05-01,Banco del Estado de Chile,2.4670135766864636,3.0727208467074516,1.2310431711035061,7.669869245674721,21.353571401397136
2022-05-01,"Bank of China, Agencia en Chile",0.9664205176843693,,0.9664205176843693,,
2022-05-01,"China Construction Bank, Agencia en Chile",1.4791600071127824,,1.4791600071127824,,
2022-05-01,Fuente: Comisión para el Mercado Financiero de Chile - Bancos e Instituciones Financieras,,,,,
2022-05-01,HSBC Bank (Chile),5.514411535011821,0.4000001478303372,4.710439967915647,8.858860553521913,
2022-05-01,Itaú Corpbanca,2.4542732067952073,2.2004486464839315,0.901672768074442,2.7713931062170674,27.51400886168956
2022-05-01,"JP Morgan Chase Bank, N.A.",1.7500000000000002,,1.7500000000000002,,
2022-05-01,Scotiabank Chile,1.3535634505999932,1.1470618530920385,0.6547679904917884,7.114487999869788,23.8566800678209
2022-06-01,Banco BTG Pactual Chile,2.60442056895817,,0.9695665721048071,5.868546856498787,31.637387207253038
2022-06-01,Banco Bice,1.4279475731752955,0.5089132569014087,0.641672484168949,5.3774383870192874,22.62856568950396
2022-06-01,Banco Consorcio,3.0869857283573996,0.44509299036051864,0.6766326298481861,4.487389667124891,58.25426911139891
2022-06-01,Banco Falabella,,4.760947690716684,3.254298865550606,,32.22341623855788
2022-06-01,Banco Internacional,1.4935057587907667,1.992367552776464,1.0406177909806453,2.4528237879210204,8.468423448145655
2022-06-01,Banco Ripley,,8.08798621915032,5.7079154416451505,,33.84824041419453
2022-06-01,Banco Santander-Chile,2.5489249045703994,2.5547100686062834,0.9734624058622431,3.5354747600707808,36.82518758474587
2022-06-01,Banco Security,2.4562255657047767,1.8766111922738966,0.7806502846515626,1.989368648360482,28.03895351101382
2022-06-01,Banco de Chile,1.6081107673781065,2.2565649360747537,1.1208179313178501,6.154245401826158,34.83753246647281
2022-06-01,Banco de Crédito e Inversiones,1.4717618311658478,2.0992209232097983,0.6495173303411407,4.5787811394049625,29.79418882623116
2022-06-01,Banco del Estado de Chile,2.498818578918517,3.1060312247136794,1.2394214734433397,7.847910881233649,21.539511748377294
2022-06-01,"Bank of China, Agencia en Chile",0.9674306874814838,,0.9674306874814838,,
2022-06-01,"China Construction Bank, Agencia en Chile",1.8357724808160174,,1.3348887690555498,13.87500000438683,
2022-06-01,Fuente: Comisión para el Mercado Financiero de Chile - Bancos e Instituciones Financieras,,,,,
2022-06-01,HSBC Bank (Chile),5.4805689916524205,0.399999946424692,4.074065586048298,9.894018431081541,
2022-06-01,Itaú Corpbanca,2.3412792224098,2.246978885628569,0.9284143707816485,2.5952520904839766,26.17900846788309
2022-06-01,"JP Morgan Chase Bank, N.A.",1.7499999998450648,,1.7499999998450648,,
2022-06-01,Scotiabank Chile,1.36952680118182,1.1830817504414424,0.6732355917445054,8.510683823103339,23.448882613458817
2022-07-01,Banco BTG Pactual Chile,2.5271805548457156,,0.9955770204497724,5.784212915628326,31.62924931424424
2022-07-01,Banco Bice,1.4358840054592013,0.5106765963968805,0.6295312174573158,5.3996717737894055,23.501580278053464
2022-07-01,Banco Consorcio,3.1806645778431877,0.4615793449157733,0.6596560186649075,3.933620140098184,44.08703443432941
2022-07-01,Banco Falabella,,5.032801136886501,3.393663441159752,,33.31143803309188
2022-07-01,Banco Internacional,1.858063415848473,1.9718586317050937,1.042842718775183,2.740529097181708,13.6312461558062
